Date;CGW_US;GEAE;GEGB;GESW;GRNSOLAR;GRNWIND;ICLN;MXEA;SPGTAQNT;VIX;Policy_un;BTC
15.04.2015;29.37;56.68;283.39;158.82;794.17;1369.22;12.75;1851.94;4288.93;12.84;109.6437912;26.34
14.04.2015;29.17;55.03;278.8;158.53;782.81;1299.47;12.6;1816.19;4309.35;13.67;109.6437912;26.65
13.04.2015;29.07;54.15;274.81;158.59;772.86;1250.72;12.65;1791.73;4301.08;13.94;109.6437912;26.35
10.04.2015;29.15;54.02;281.43;160.37;794.11;1255.46;12.6;1792.57;4288.48;12.58;109.6437912;26.55
09.04.2015;29.07;55.05;285.11;160.21;800.14;1296.13;12.66;1819.88;4279.96;13.09;109.6437912;25.41
08.04.2015;29.04;56.02;287.44;162.64;816.01;1321.65;12.38;1848.42;4359.98;13.98;109.6437912;25.18
07.04.2015;28.91;56.41;287.66;163.16;817.67;1327.7;12.23;1856.46;4373.19;14.78;109.6437912;25.11
06.04.2015;28.98;56.28;289.0;162.96;818.49;1331.35;12.19;1856.1;4401.3;14.74;109.6437912;25.97
02.04.2015;28.67;55.98;285.94;162.69;817.26;1296.36;12.11;1842.46;4399.11;14.67;109.6437912;26.34
01.04.2015;28.36;56.41;286.44;160.89;815.11;1280.45;12.03;1855.33;4405.37;15.11;109.6437912;26.22
31.03.2015;28.19;58.06;291.71;163.35;838.2;1322.12;11.8587;1898.82;4322.8;15.29;105.2181473;26.15
30.03.2015;28.4;58.62;293.16;163.32;847.82;1327.61;11.89;1910.1;4336.35;14.51;105.2181473;25.18
27.03.2015;28.32;58.85;291.56;163.63;852.75;1315.77;11.63;1913.5;4288.85;15.07;105.2181473;25.06
26.03.2015;28.2;59.13;293.69;163.29;851.76;1331.09;11.6;1919.64;4306.23;15.8;105.2181473;25.7
25.03.2015;28.32;59.25;294.12;162.48;847.67;1335.89;11.74;1922.7;4299.81;15.44;105.2181473;24.71
24.03.2015;28.51;57.88;289.98;161.21;844.58;1296.8;11.93;1882.91;4374.0;13.62;105.2181473;24.5
23.03.2015;28.55;58.05;288.84;162.42;851.4;1304.18;11.821;1881.39;4389.31;13.41;105.2181473;25.27
20.03.2015;28.5;57.08;286.56;160.82;843.99;1286.55;11.8;1860.35;4385.67;13.02;105.2181473;26.37
19.03.2015;28.155;57.09;285.79;160.73;842.8;1280.03;11.6;1870.17;4326.61;14.07;105.2181473;27.26
18.03.2015;28.41;56.61;284.26;161.38;843.34;1271.41;11.66;1867.94;4331.5;13.97;105.2181473;27.62
17.03.2015;27.76;57.09;287.19;163.83;836.45;1303.24;11.54;1890.67;4345.19;15.66;105.2181473;28.61
16.03.2015;27.65;57.55;288.19;164.27;841.14;1301.01;11.47;1895.53;4402.95;15.61;105.2181473;28.57
13.03.2015;27.41;57.54;286.63;163.68;836.1;1306.04;11.33;1892.67;4443.62;16.0;105.2181473;28.29
12.03.2015;27.64;56.79;280.72;162.7;812.08;1278.61;11.51;1858.46;4417.05;15.42;105.2181473;27.58
11.03.2015;27.34;57.04;281.26;163.49;826.99;1290.21;11.415;1863.69;4406.18;16.87;105.2181473;27.4
10.03.2015;27.3;57.44;282.32;164.42;837.5;1309.28;11.29;1865.8;4408.69;16.69;105.2181473;27.78
09.03.2015;27.75;58.23;286.41;165.04;832.6;1331.76;11.57;1903.57;4441.38;15.06;105.2181473;27.89
06.03.2015;27.68;58.96;287.71;166.72;843.7;1349.45;11.7;1917.15;4452.47;15.2;105.2181473;27.91
05.03.2015;28.11;58.58;288.3;166.89;841.97;1337.44;12.08;1903.56;4420.79;14.04;105.2181473;27.4
04.03.2015;27.97;58.07;287.79;166.99;834.83;1323.87;11.5438;1891.21;4468.26;14.23;105.2181473;27.8
03.03.2015;28.23;58.54;286.67;166.93;833.8;1356.61;11.23;1898.98;4474.02;13.86;105.2181473;29.89
02.03.2015;28.39;59.11;288.71;167.69;847.7;1353.97;11.1;1913.47;4503.85;13.04;105.2181473;29.53
27.02.2015;28.39;59.17;289.19;168.22;844.02;1366.17;10.9299;1915.7;4497.8;13.34;100.3197403;28.83
26.02.2015;28.4;58.53;286.85;167.3;844.45;1355.67;10.88;1906.44;4487.76;13.91;100.3197403;29.56
25.02.2015;28.61;59.39;289.44;169.07;856.42;1356.97;10.88;1936.32;4507.75;13.84;100.3197403;32.26
24.02.2015;28.64;59.55;289.14;169.05;854.41;1372.27;10.66;1935.25;4505.03;13.69;100.3197403;32.56
23.02.2015;28.41;59.75;291.26;170.44;849.38;1379.7;10.62;1948.41;4500.96;14.56;100.3197403;32.36
20.02.2015;28.47;59.37;290.87;168.8;841.24;1374.68;10.6101;1938.4;4474.05;14.3;100.3197403;33.23
19.02.2015;28.18;59.15;291.11;168.41;900.05;1367.76;10.545;1936.2;4438.54;15.29;100.3197403;33.05
18.02.2015;28.27;59.4;289.52;168.58;912.3;1370.34;10.636;1946.75;4436.95;15.45;100.3197403;32.9
17.02.2015;28.118;59.55;289.48;168.03;918.84;1362.41;10.68;1949.49;4435.08;15.8;100.3197403;32.44
13.02.2015;28.12;59.4;286.61;168.97;913.06;1352.82;10.69;1942.47;4355.42;14.69;100.3197403;30.66
12.02.2015;28.14;59.06;283.83;167.26;912.33;1338.46;10.64;1935.97;4362.62;15.34;100.3197403;31.41
11.02.2015;27.815;58.91;279.57;166.86;903.15;1336.07;10.453;1920.31;4342.72;16.96;100.3197403;30.65
10.02.2015;27.76;59.1;279.41;167.13;907.44;1342.12;10.49;1923.63;4400.79;17.23;100.3197403;31.8
09.02.2015;27.614;59.19;278.23;166.77;907.24;1336.37;10.42;1925.44;4381.01;18.55;100.3197403;30.62
06.02.2015;27.8;57.6;268.98;165.75;894.68;1315.63;10.4;1893.01;4399.55;17.29;100.3197403;28.6
05.02.2015;28.16;57.67;268.05;166.1;892.64;1311.12;10.53;1911.03;4422.69;16.85;100.3197403;26.54
04.02.2015;27.78;57.08;268.25;165.74;907.29;1280.88;10.44;1899.83;4444.05;18.33;100.3197403;26.7
03.02.2015;28.27;57.63;269.51;167.55;915.11;1294.88;10.49;1913.44;4472.47;17.33;100.3197403;26.86
02.02.2015;27.84;57.53;268.98;167.4;914.85;1264.17;10.2;1913.01;4457.62;19.43;100.3197403;26.98
30.01.2015;27.59;57.77;269.86;168.22;910.26;1262.46;9.975;1918.4;4428.78;20.97;117.1606216;27.47
29.01.2015;28.09;58.42;271.29;169.64;924.03;1259.67;10.038;1933.97;4399.26;18.76;117.1606216;27.03
28.01.2015;27.74;58.95;273.46;169.36;931.42;1275.42;9.9665;1945.58;4402.16;20.44;117.1606216;26.2
27.01.2015;28.02;58.7;274.36;169.02;922.74;1272.06;10.1735;1948.2;4405.33;17.22;117.1606216;27.1
26.01.2015;28.03;58.28;274.61;168.02;930.61;1253.25;10.12;1931.94;4393.03;15.52;117.1606216;26.29
23.01.2015;27.84;57.55;272.48;167.92;949.03;1240.71;9.79;1916.35;4416.24;16.66;117.1606216;24.93
22.01.2015;28.1399;57.56;273.92;166.39;930.97;1250.47;9.75;1910.67;4389.89;16.4;117.1606216;24.62
21.01.2015;27.92;57.66;273.33;166.84;925.91;1245.05;9.71;1911.14;4376.14;18.85;117.1606216;24.65
20.01.2015;27.82;57.65;271.45;169.15;924.12;1228.49;9.59;1897.83;4360.55;19.89;117.1606216;24.8
16.01.2015;27.72;57.49;271.7;168.2;923.66;1225.65;9.64;1896.06;4366.97;20.95;117.1606216;25.06
15.01.2015;27.54;57.87;273.75;170.05;940.38;1253.71;9.56;1912.32;4352.69;22.39;117.1606216;24.55
14.01.2015;27.59;57.7;275.06;169.49;932.77;1262.01;9.6903;1904.4;4349.13;21.48;117.1606216;25.25
13.01.2015;27.49;57.56;275.17;168.0;920.04;1266.37;9.67;1909.49;4354.17;20.56;117.1606216;25.57
12.01.2015;27.46;57.21;272.31;166.78;923.91;1277.89;9.64;1894.35;4355.01;19.6;117.1606216;25.51
09.01.2015;27.55;57.35;273.47;166.91;916.17;1269.63;9.81;1901.28;4302.71;17.55;117.1606216;25.77
08.01.2015;27.59;57.6;272.17;166.4;909.8;1265.59;9.84;1895.75;4294.93;17.01;117.1606216;26.27
07.01.2015;27.37;57.57;272.0;166.4;897.86;1254.72;9.61;1893.81;4251.75;19.31;117.1606216;26.48
06.01.2015;27.11;57.68;270.0;168.44;897.08;1234.15;9.52;1895.36;4237.64;21.12;117.1606216;29.37
05.01.2015;27.29;57.13;270.1;170.12;894.61;1218.75;9.54;1890.81;4267.66;19.92;117.1606216;30.48
02.01.2015;27.96;56.38;269.07;167.19;892.05;1205.25;9.75;1872.87;4246.13;17.79;117.1606216;26.6
31.12.2014;28.06;56.38;268.68;167.02;890.55;1203.47;9.68;1870.36;4234.91;19.2;85.1875;26.02
30.12.2014;28.24;55.87;266.42;165.19;883.28;1182.18;9.68;1851.87;4275.29;15.92;85.1875;25.26
29.12.2014;28.47;55.49;267.92;164.82;871.0;1162.94;9.72;1849.34;4283.22;15.06;85.1875;23.7
26.12.2014;28.56;56.06;267.97;165.66;870.96;1170.67;9.7501;1871.18;4288.9;14.5;85.1875;23.38
24.12.2014;28.35;56.25;268.42;164.04;870.77;1154.67;9.695;1869.83;4268.56;14.37;85.1875;23.19
23.12.2014;28.89;55.98;267.45;164.14;864.88;1150.32;9.675;1874.56;4220.75;14.8;85.1875;20.54
22.12.2014;28.7535;56.74;271.24;164.8;874.35;1173.49;9.64;1900.12;4222.55;15.25;85.1875;26.49
19.12.2014;28.69;56.84;272.32;166.61;900.37;1166.1;9.59;1900.9;4169.32;16.49;85.1875;30.37
18.12.2014;28.69;56.63;271.88;166.79;890.12;1165.22;9.82;1900.84;4152.68;16.81;85.1875;32.52
17.12.2014;27.99;56.25;271.26;168.23;884.55;1150.17;9.58;1887.31;4120.31;19.44;85.1875;32.97
16.12.2014;27.65;55.24;266.32;167.25;870.95;1127.4;9.621;1851.01;4148.3;23.57;85.1875;33.23
15.12.2014;27.5419;55.42;264.48;169.43;871.11;1130.42;9.63;1845.08;4105.81;20.42;85.1875;32.14
12.12.2014;27.68;54.78;261.4;165.8;866.83;1104.6;9.72;1831.17;4109.92;21.08;85.1875;30.4
11.12.2014;27.94;54.32;262.51;165.15;860.22;1116.94;9.8808;1832.5;4165.2;20.08;85.1875;35.32
10.12.2014;27.9708;53.77;260.04;163.43;858.41;1103.99;9.88;1815.84;4169.43;18.53;85.1875;35.61
09.12.2014;28.19;54.28;260.79;164.76;859.51;1116.22;9.87;1821.87;4222.52;14.89;85.1875;34.81
08.12.2014;28.15;54.0;259.17;161.85;852.6;1108.7;9.9;1807.92;4197.37;14.21;85.1875;35.26
05.12.2014;28.5;53.84;260.29;162.43;851.9;1109.13;10.07;1807.49;4231.19;11.82;85.1875;36.97
04.12.2014;28.51;55.0;263.95;164.86;869.51;1130.08;10.0401;1838.61;4262.53;12.38;85.1875;36.12
03.12.2014;28.6;55.27;265.83;163.98;882.15;1138.49;10.06;1848.59;4269.48;12.47;85.1875;37.59
02.12.2014;28.43;56.34;270.26;166.49;902.24;1148.69;10.01;1865.56;4264.06;12.85;85.1875;36.98
01.12.2014;28.44;55.93;268.97;165.86;855.64;1128.58;9.92;1862.02;4291.24;14.29;85.1875;35.26
28.11.2014;28.64;56.43;270.5;168.43;821.76;1136.66;10.232;1870.03;4295.05;13.33;88.56003571;34.94
26.11.2014;29.107;57.0;270.98;168.66;813.32;1158.42;10.54;1879.48;4260.95;12.07;88.56003571;36.03
25.11.2014;28.94;57.41;268.81;168.29;795.75;1154.96;10.43;1886.26;4254.25;12.25;88.56003571;37.41
24.11.2014;28.79;57.07;268.07;169.14;795.48;1145.13;10.4025;1880.83;4238.61;12.62;88.56003571;39.07
21.11.2014;28.7;57.76;267.74;169.56;798.38;1150.24;10.35;1884.08;4225.49;12.9;88.56003571;40
20.11.2014;28.56;57.72;267.33;169.57;796.15;1143.39;10.21;1880.66;4203.02;13.58;88.56003571;39.31
19.11.2014;28.67;57.08;267.5;168.46;775.05;1138.03;10.15;1874.42;4209.76;13.96;88.56003571;39.32
18.11.2014;28.65;56.87;265.58;169.06;775.29;1131.52;10.13;1866.73;4209.43;13.86;88.56003571;39.56
17.11.2014;28.3;56.94;263.83;167.54;773.94;1134.2;10.0558;1863.88;4199.25;13.99;88.56003571;41.26
14.11.2014;28.37;57.6;262.41;167.98;781.54;1139.93;10.085;1854.76;4161.07;13.31;88.56003571;42.49
13.11.2014;28.39;57.1;261.83;167.77;780.58;1103.29;10.04;1841.54;4172.5;13.79;88.56003571;41.85
12.11.2014;28.46;56.87;262.04;168.43;781.46;1102.66;10.06;1841.77;4156.92;13.02;88.56003571;42.46
11.11.2014;28.57;57.1;261.86;168.88;780.13;1091.88;10.1536;1839.35;4197.24;12.92;88.56003571;42.57
10.11.2014;28.47;56.96;260.41;167.22;773.18;1096.8;10.16;1822.82;4223.75;12.67;88.56003571;42.44
07.11.2014;28.32;56.35;257.31;164.99;761.63;1069.21;10.2098;1798.26;4198.31;13.12;88.56003571;42.39
06.11.2014;28.24;57.02;257.57;166.16;759.59;1112.33;10.1074;1808.94;4236.97;13.67;88.56003571;41.14
05.11.2014;28.24;56.57;257.33;166.2;751.16;1101.94;10.21;1805.67;4185.54;14.17;88.56003571;42.3
04.11.2014;28.0126;57.0;259.68;165.57;750.16;1104.96;10.31;1812.12;4168.38;14.89;88.56003571;42.47
03.11.2014;28.08;57.57;260.53;165.97;741.76;1114.78;10.43;1820.75;4214.43;14.73;88.56003571;39.7
31.10.2014;28.23;57.51;258.98;164.96;732.02;1104.24;10.45;1818.96;4197.83;14.03;100.2066498;40.17
30.10.2014;28.03;57.71;257.04;169.04;728.46;1099.4;10.28;1805.81;4215.68;14.52;100.2066498;42.27
29.10.2014;27.85;56.65;254.84;166.67;699.16;1060.58;10.17;1791.11;4213.45;15.15;100.2066498;42.5
28.10.2014;28.05;55.91;253.27;162.64;676.48;1059.81;10.235;1782.7;4202.78;14.39;100.2066498;43.3
27.10.2014;27.63;56.53;256.82;164.25;679.73;1052.09;9.93;1792.03;4216.2;16.04;100.2066498;44.49
24.10.2014;27.81;56.35;255.5;162.63;678.75;1056.6;10.18;1802.63;4197.4;16.11;100.2066498;45.42
23.10.2014;27.67;56.34;254.09;164.31;694.47;1051.95;10.14;1807.62;4175.09;16.53;100.2066498;47.84
22.10.2014;27.29;55.94;254.14;165.93;689.49;1059.85;10.09;1792.5;4170.28;17.87;100.2066498;41.29
21.10.2014;27.41;55.32;252.38;165.69;665.01;1023.21;10.2;1787.71;4145.73;16.08;100.2066498;41.06
20.10.2014;27.07;55.46;252.13;167.69;659.49;1031.36;10.01;1780.11;4140.01;18.57;100.2066498;38.45
17.10.2014;26.78;54.97;250.22;166.53;655.62;1032.75;9.95;1778.67;4145.84;21.99;100.2066498;39.23
16.10.2014;26.39;54.41;249.11;164.44;651.14;1020.83;9.74;1767.6;4158.02;25.2;100.2066498;38.13
15.10.2014;26.29;54.33;248.68;164.05;659.94;1020.69;9.77;1760.33;4133.99;26.25;100.2066498;36.76
14.10.2014;26.46;53.55;247.12;164.04;657.86;998.39;9.72;1741.9;4148.27;22.79;100.2066498;36.75
13.10.2014;26.205;53.68;246.95;163.71;660.96;999.04;9.7399;1744.97;4149.77;24.64;100.2066498;38.42
10.10.2014;26.291;54.05;248.04;164.78;678.31;1009.49;9.84;1727.98;4088.14;21.24;100.2066498;39.01
09.10.2014;26.5599;55.06;248.21;164.74;677.91;1020.91;10.0369;1745.96;4081.01;18.76;100.2066498;38.29
08.10.2014;27.21;54.26;246.96;164.23;672.8;1017.85;10.37;1734.47;4114.23;15.11;100.2066498;39.94
07.10.2014;26.67;54.53;247.11;165.92;684.35;1024.05;10.262;1729.52;4204.63;17.2;100.2066498;39.49
03.10.2014;27.01;53.58;244.64;164.22;667.89;995.84;10.64;1697.01;4223.56;14.55;100.2066498;40.18
02.10.2014;27.03;53.99;243.13;163.77;665.25;1021.93;10.51;1705.93;4239.87;16.16;100.2066498;40.36
01.10.2014;27.17;54.69;245.72;165.63;685.92;1009.72;10.59;1726.41;4288.37;16.71;100.2066498;43.11
30.09.2014;27.54;56.73;247.23;171.13;707.73;1030.52;10.87;1762.42;4272.87;16.31;84.33692169;43.39
26.09.2014;27.8;56.76;250.11;171.37;710.7;996.42;11.1436;1774.89;4265.44;14.85;84.33692169;43.23
25.09.2014;27.77;56.82;249.7;172.98;703.69;994.44;11.03;1778.04;4257.98;15.64;84.33692169;42.82
24.09.2014;28.11;57.86;251.0;173.98;709.88;1007.36;11.25;1793.46;4246.49;13.27;84.33692169;43
23.09.2014;27.95;57.53;250.74;172.79;711.89;1013.84;11.1109;1789.92;4222.63;14.93;84.33692169;43.97
22.09.2014;28.31;57.4;250.1;171.9;704.56;1015.16;11.18;1789.4;4208.28;13.69;84.33692169;45.7
19.09.2014;28.56;57.4;250.15;171.92;704.86;1015.2;11.29;1790.61;4120.54;12.11;84.33692169;43.63
18.09.2014;28.63;57.36;249.15;171.43;701.07;1015.77;11.41;1784.58;4112.67;12.03;84.33692169;40.18
17.09.2014;28.5;56.98;249.78;170.94;698.67;1024.51;11.42;1789.81;4073.71;12.65;84.33692169;41.1
16.09.2014;28.58;56.87;248.41;169.96;698.41;1012.62;11.39;1782.04;4120.92;12.73;84.33692169;39.34
15.09.2014;28.55;56.79;246.29;168.46;691.9;1005.59;11.4;1767.33;4149.97;14.12;84.33692169;37.11
12.09.2014;28.53;55.38;243.71;165.22;677.88;974.58;11.65;1740.95;4154.97;13.31;84.33692169;37.41
11.09.2014;28.68;55.36;242.09;161.56;662.21;990.1;11.69;1752.52;4171.31;12.8;84.33692169;40.25
10.09.2014;28.68;54.36;240.2;161.3;666.02;1000.0;11.7;1729.49;4175.91;12.88;84.33692169;42.29
09.09.2014;28.62;55.53;243.2;162.2;677.33;1010.09;11.61;1767.09;4206.56;13.5;84.33692169;43.03
08.09.2014;28.84;56.6;246.12;164.75;691.74;1019.61;11.97;1787.39;4203.96;12.66;84.33692169;43.73
05.09.2014;29.13;57.15;245.65;164.06;688.28;1039.66;11.98;1797.34;4217.91;12.09;84.33692169;42.11
04.09.2014;29.03;57.84;248.04;167.65;689.05;1031.34;11.92;1811.38;4194.45;12.64;84.33692169;45.7
03.09.2014;29.16;58.43;249.44;165.63;678.91;1059.63;11.88;1824.74;4196.74;12.36;84.33692169;45.72
02.09.2014;29.01;59.62;249.81;168.2;693.02;1069.26;11.78;1832.11;4231.31;12.25;84.33692169;48.07
29.08.2014;29.08;58.97;249.84;169.4;684.11;1048.22;11.78;1830.28;4270.16;11.98;71.262146;50.31
28.08.2014;29.05;59.18;248.57;170.06;683.8;1045.58;11.78;1831.41;4279.23;12.05;71.262146;45.16
27.08.2014;29.18;59.24;247.44;167.65;673.26;1043.52;11.89;1834.33;4262.27;11.78;71.262146;44.49
26.08.2014;29.18;58.87;247.2;167.14;672.12;1034.81;11.87;1834.49;4243.55;11.63;71.262146;46.84
25.08.2014;29.23;59.43;247.92;169.3;698.97;1050.31;11.91;1839.73;4231.7;11.7;71.262146;49.91
22.08.2014;29.04;60.28;249.0;173.54;719.37;1088.3;11.78;1842.63;4214.28;11.47;71.262146;52.06
21.08.2014;29.21;60.13;248.03;173.53;724.36;1106.71;11.82;1848.79;4218.15;11.76;71.262146;53.37
20.08.2014;29.02;59.92;248.06;173.92;719.36;1102.85;11.88;1842.26;4221.08;11.78;71.262146;52.91
19.08.2014;28.96;59.49;247.15;173.56;722.92;1098.58;11.869;1832.96;4180.96;12.21;71.262146;53.36
18.08.2014;28.9699;59.49;245.52;172.93;719.55;1084.54;11.8099;1831.2;4184.65;12.32;71.262146;54.23
15.08.2014;28.71;58.86;244.22;171.51;709.47;1067.46;11.68;1815.14;4191.36;13.15;71.262146;53.08
14.08.2014;28.77;59.29;242.93;171.0;696.43;1062.9;11.63;1820.89;4202.69;12.42;71.262146;52.72
13.08.2014;28.58;59.36;242.52;173.27;695.66;1061.71;11.625;1826.15;4212.84;12.9;71.262146;53.69
12.08.2014;28.44;58.04;240.61;172.43;672.02;1052.01;11.47;1805.14;4214.44;14.13;71.262146;54.66
11.08.2014;28.43;58.18;241.72;172.9;677.26;1049.0;11.51;1813.19;4183.23;14.23;71.262146;53.49
08.08.2014;28.28;58.17;241.02;172.34;672.18;1043.15;11.33;1812.6;4186.08;15.77;71.262146;53.66
07.08.2014;28.0;58.5;241.18;173.04;682.45;1043.76;11.2445;1808.76;4172.48;16.66;71.262146;57.16
06.08.2014;28.05;59.37;241.57;172.63;691.92;1055.56;11.2699;1814.16;4137.81;16.37;71.262146;57.02
05.08.2014;28.05;59.43;239.2;172.71;698.03;1054.95;11.17;1810.5;4145.37;16.87;71.262146;58.02
04.08.2014;28.35;59.18;237.4;171.95;697.0;1064.77;11.24;1798.65;4168.11;15.12;71.262146;57.21
01.08.2014;28.23;59.1;238.43;171.03;704.31;1008.81;11.09;1804.1;4143.59;17.03;71.262146;56.72
31.07.2014;28.42;59.24;238.19;169.77;708.55;1011.1;11.19;1811.71;4133.88;16.95;76.64490509;58.01
30.07.2014;29.05;59.13;238.11;168.45;721.73;1010.31;11.52;1805.73;4138.73;13.33;76.64490509;58.66
29.07.2014;29.11;59.44;236.88;169.02;731.31;1018.3;11.4907;1795.74;4085.86;13.28;76.64490509;57.7
28.07.2014;29.38;60.2;237.94;170.28;729.72;1013.53;11.59;1818.35;4098.42;12.56;76.64490509;54.24
25.07.2014;29.5;59.26;234.77;169.56;710.79;993.07;11.53;1798.61;4089.14;12.69;76.64490509;51.33
24.07.2014;29.71;59.48;235.25;168.94;709.8;992.95;11.5601;1805.63;4054.48;11.84;76.64490509;55.74
23.07.2014;29.68;59.26;235.08;169.63;709.99;988.03;11.51;1795.37;4042.62;11.52;76.64490509;57.64
22.07.2014;29.72;57.89;233.5;165.77;690.79;969.59;11.5761;1781.35;3986.84;12.24;76.64490509;60.93
21.07.2014;29.65;58.22;233.8;166.65;704.18;980.98;11.43;1778.62;3957.84;12.81;76.64490509;63.98
18.07.2014;29.75;58.49;233.85;165.76;708.28;989.97;11.42;1776.57;3901.7;12.06;76.64490509;64.56
17.07.2014;29.34;58.2;233.71;162.89;702.21;996.4;11.21;1775.06;3883.1;14.54;76.64490509;66.36
16.07.2014;29.73;58.29;231.57;163.47;713.66;976.71;11.38;1763.08;3928.16;11.0;76.64490509;66.4
15.07.2014;29.7;57.2;227.56;161.29;687.3;948.96;11.35;1747.88;3901.0;11.96;76.64490509;65.16
14.07.2014;29.79;57.02;223.93;159.91;677.1;939.25;11.38;1737.51;3896.78;11.82;76.64490509;65.05
11.07.2014;29.63;55.53;221.0;158.12;666.57;909.6;11.35;1714.64;3956.88;12.08;76.64490509;65.85
10.07.2014;29.49;55.33;219.01;156.77;647.25;923.52;11.3247;1726.59;3984.5;12.59;76.64490509;67.33
09.07.2014;29.86;56.48;219.59;156.55;644.89;939.16;11.4786;1746.9;3968.73;11.65;76.64490509;65.8
08.07.2014;29.88;56.29;219.13;154.92;634.72;944.02;11.41;1755.84;4014.58;11.98;76.64490509;63.36
07.07.2014;30.03;56.91;220.57;155.7;663.37;944.42;11.7899;1748.97;3993.71;11.33;76.64490509;65.34
03.07.2014;30.31;58.46;223.05;157.69;687.96;988.78;11.9799;1786.21;3986.88;10.32;76.64490509;66.45
02.07.2014;30.2;59.03;225.43;161.48;716.04;985.36;11.82;1787.01;4031.59;10.82;76.64490509;67.27
01.07.2014;30.33;59.15;226.08;159.41;709.13;1012.27;11.83;1798.85;4074.82;11.15;76.64490509;67.74
30.06.2014;30.13;59.86;227.36;162.12;721.15;1036.02;11.86;1807.95;4087.58;11.57;81.00762177;69.57
27.06.2014;30.1499;59.85;227.2;161.54;751.33;1045.65;11.85;1792.34;4105.14;11.26;81.00762177;69.78
26.06.2014;30.07;59.83;226.62;160.86;746.49;1035.31;11.77;1799.52;4109.25;11.63;81.00762177;69.66
25.06.2014;30.1;61.1;227.73;160.73;748.48;1070.59;11.6856;1830.55;4145.26;11.59;81.00762177;70.57
24.06.2014;30.08;61.83;230.19;162.52;768.85;1092.95;11.56;1846.08;4133.46;12.13;81.00762177;69.91
23.06.2014;30.34;61.81;232.36;164.7;783.96;1089.35;11.82;1848.19;4178.43;10.98;81.00762177;69.51
20.06.2014;30.36;62.09;233.3;166.13;787.92;1111.72;11.89;1856.03;4220.45;10.85;81.00762177;69.77
19.06.2014;30.28;61.93;233.41;165.55;784.39;1107.82;11.845;1866.41;4223.13;10.62;81.00762177;69.81
18.06.2014;30.24;62.86;235.27;167.24;803.66;1118.04;11.92;1877.13;4217.68;10.61;81.00762177;71.11
17.06.2014;30.01;62.83;234.88;166.47;794.26;1121.82;11.74;1876.31;4210.47;12.06;81.00762177;69.35
16.06.2014;30.0;63.65;237.18;166.93;796.83;1148.71;11.54;1888.37;4219.76;12.65;81.00762177;70.04
13.06.2014;30.04;64.11;238.94;168.86;818.57;1150.63;11.51;1901.0;4223.31;12.18;81.00762177;70.11
12.06.2014;29.855;64.43;239.74;169.11;825.16;1155.42;11.3301;1903.37;4243.72;12.56;81.00762177;70.01
11.06.2014;30.01;64.12;238.56;168.55;820.6;1139.57;11.31;1895.61;4230.08;11.6;81.00762177;72.14
10.06.2014;30.1804;63.72;236.11;169.06;809.95;1128.74;11.3;1892.01;4229.12;10.99;81.00762177;72.74
09.06.2014;30.24;63.99;237.55;168.8;811.66;1153.49;11.35;1897.3;4260.73;11.15;81.00762177;72.19
06.06.2014;30.08;64.64;238.53;169.23;839.69;1189.14;11.3;1900.57;4284.67;10.73;81.00762177;72.6
05.06.2014;29.8665;65.07;240.59;170.59;837.71;1196.98;11.23;1903.85;4284.77;11.68;81.00762177;64.7
04.06.2014;29.57;65.2;240.76;169.76;833.76;1203.32;11.08;1903.36;4304.14;12.08;81.00762177;64.14
03.06.2014;29.62;65.03;241.65;170.04;832.68;1182.93;11.16;1905.6;4280.71;11.87;81.00762177;64.01
02.06.2014;29.67;66.0;243.4;170.49;852.27;1216.64;11.19;1917.07;4280.5;11.58;81.00762177;65.67
30.05.2014;29.53;66.19;246.15;170.95;843.85;1216.07;11.143;1925.58;4281.71;11.4;90.39224243;65.87
29.05.2014;29.4;65.87;246.3;170.91;838.1;1223.19;11.21;1932.59;4275.81;11.57;90.39224243;66.71
28.05.2014;29.48;65.88;246.74;171.21;833.32;1229.01;11.07;1937.3;4299.27;11.68;90.39224243;67.88
27.05.2014;29.47;65.59;245.85;171.44;826.27;1198.0;11.09;1923.36;4299.77;11.51;90.39224243;67.93
23.05.2014;29.31;65.99;247.52;170.76;827.95;1196.55;11.0;1924.0;4294.05;11.36;90.39224243;68.05
22.05.2014;29.22;65.98;247.53;170.72;823.08;1205.34;10.87;1924.62;4277.55;12.03;90.39224243;66.52
21.05.2014;28.94;65.76;247.57;170.52;832.08;1222.25;10.74;1922.93;4293.83;11.91;90.39224243;65.35
20.05.2014;28.8;66.1;248.25;171.21;834.32;1213.64;10.4701;1936.08;4275.13;12.96;90.39224243;66.32
19.05.2014;28.99;66.03;248.64;171.21;832.95;1231.96;10.5504;1933.4;4266.19;12.42;90.39224243;71.19
16.05.2014;28.9;66.16;248.07;172.44;825.79;1214.77;10.47;1925.99;4257.64;12.44;90.39224243;72.42
15.05.2014;28.84;65.48;248.11;171.26;822.85;1216.19;10.57;1913.58;4218.07;13.17;90.39224243;72.51
14.05.2014;29.04;65.87;248.73;172.54;823.37;1245.35;10.82;1924.4;4217.56;12.17;90.39224243;73.24
13.05.2014;29.3;65.81;248.7;172.73;822.3;1253.14;10.79;1915.17;4203.33;12.13;90.39224243;74.06
12.05.2014;29.23;66.06;250.82;172.46;812.58;1234.91;10.8;1919.99;4180.04;12.23;90.39224243;72.83
